Run A	Run B	A and B originally	A and B after aligning	From A	From Refs with alignment	From Refs without alignment
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01308_A02_P013387_B00_N09_R1	5.77451612903	1.18924914985	1.43434566892	0.502950579815	3.9048556396
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01308_G03_P013387_B00_N23_R1	1.20825	0.374553673388	0.280398985466	0.472241766501	1.56814157485
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01308_F02_P013387_B00_N14_R1	3.10541304348	0.511079560102	0.57223403646	0.465341520462	3.02386153748
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01075_A05_P010693_S00_N33_R1	3.68621212121	1.46625728375	1.64550272418	0.812752117492	3.78946351399
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01308_C03_P013387_B00_N19_R1	2.831671875	1.2621947892	1.46121816816	0.360241599892	1.75109614607
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01308_E03_P013387_B00_N21_R1	1.75852727273	0.432805330371	0.493157288187	0.291089769031	1.67586152972
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01308_C02_P013387_B00_N11_R1	3.39124324324	0.929652064452	0.732310693276	0.516624538987	3.44460240553
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01075_C03_P010693_S00_N19_R1	3.88889090909	0.732348602938	0.807264756781	0.602077183704	4.45501976088
run_A, run_B =	01308_G04_P013387_B00_N31_R1	01075_D03_P010693_S00_N20_R1	4.10376666667	0.502026019096	0.375655717309	0.372366077967	4.2184888878
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_E02_P010693_S00_N13_R1	-1.0	-1.0	-1.0	0.501326088569	5.05168421243
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_E02_P013387_B00_N13_R1	3.22871111111	0.45196004897	0.586014697661	0.363528397438	3.11258024009
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_B04_P013387_B00_N26_R1	1.08936936937	0.804934713928	0.79609531938	0.375536638015	0.926860867255
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_B02_P013387_B00_N10_R1	2.84593939394	0.599798648931	0.812397797245	0.543980869958	2.74247276972
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_H02_P010693_S00_N16_R1	3.32404545455	0.566730494353	0.603319620342	0.412042081097	3.78152946068
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_F01_P013387_B00_N06_R1	1.54953333333	0.360458184361	0.239138699793	0.361741518619	1.97768853952
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	3.45681772081	6.68390937999
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_A05_P013387_B00_N33_R1	0.385650655022	0.244964249357	0.161105753505	0.31875780427	1.35983759678
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_A01_P013387_B00_N01_R1	-1.0	-1.0	-1.0	0.668495733174	0.90760985113
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_H03_P010693_S00_N24_R1	3.56909333333	0.479625929793	0.447820638637	0.400309727677	3.75223590324
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_H04_P013387_B00_N32_R1	0.0	0.078758764064	0.0	0.253504259877	0.995356681882
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_D04_P013387_B00_N28_R1	0.159198473282	0.230216242054	0.130454897653	0.299002020683	0.970707956497
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_C02_P010693_S00_N11_R1	-1.0	-1.0	-1.0	0.491576062379	5.10043914965
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_B03_P010693_S00_N18_R1	3.3965	0.610436869501	0.546358940084	0.508053813195	4.3082898614
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_E04_P013387_B00_N29_R1	0.318857142857	0.327272210512	0.288528219782	0.322445767965	1.03379231404
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_E01_P013387_B00_N05_R1	-1.0	-1.0	-1.0	0.438123528128	1.97981338687
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_D02_P010693_S00_N12_R1	-1.0	-1.0	-1.0	0.407763350003	4.66566300239
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_E04_P010693_S00_N29_R1	3.50481944444	0.784159394575	0.927037669617	0.772544212658	3.98968162145
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_C05_P013387_B00_N35_R1	0.472971830986	0.147405838491	0.0842948224912	1.08114518989	2.32402207207
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_F03_P013387_B00_N22_R1	1.50728571429	0.522974684234	0.501551624159	0.365786569463	1.56203575143
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_E01_P010693_S00_N05_R1	-1.0	-1.0	-1.0	0.441268169009	4.0524620802
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_C01_P013387_B00_N03_R1	-1.0	-1.0	-1.0	0.442980777144	1.02739412032
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_G01_P013387_B00_N07_R1	-1.0	-1.0	-1.0	0.465612301241	3.58833177667
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_H01_P010693_S00_N08_R1	-1.0	-1.0	-1.0	1.09374292859	4.8969063167
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_G04_P013387_B00_N31_R1	0.511159090909	0.530126544524	0.471410036413	0.327023911973	0.987014402793
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_B05_P013387_B00_N34_R1	0.503622222222	0.224269448622	0.116293359087	0.398516835562	1.56172711304
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_D03_P013387_B00_N20_R1	1.959078125	0.378547745971	0.463212341323	0.305955395674	1.85128011653
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_B01_P010693_S00_N02_R1	-1.0	-1.0	-1.0	0.502720674988	2.21358914705
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_C01_P010693_S00_N03_R1	-1.0	-1.0	-1.0	0.558783727019	4.21936889121
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_F04_P010693_S00_N30_R1	3.68089705882	1.04247456069	1.29266832827	0.718573124789	4.01811068151
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_B05_P010693_S00_N34_R1	4.044	1.46825924735	1.88845446714	0.915496791297	3.80404617839
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_D02_P013387_B00_N12_R1	3.66972727273	0.553116638969	0.659095300042	0.439224033275	3.60544924446
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_G04_P010693_S00_N31_R1	3.4237	0.655389301211	0.691799276789	0.403327693461	3.76079629282
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_B02_P010693_S00_N10_R1	-1.0	-1.0	-1.0	0.51005429577	4.7218392556
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_G02_P013387_B00_N15_R1	3.19863265306	0.538731360298	0.569975031181	0.498941265568	3.07420650974
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_B01_P013387_B00_N02_R1	-1.0	-1.0	-1.0	0.444138422898	0.669918502508
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_A04_P013387_B00_N25_R1	0.550489795918	0.246944651365	0.197907512292	0.41020542537	1.08244512751
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_E03_P010693_S00_N21_R1	3.7055	0.600186137722	0.59627774497	0.379562268237	4.08264140431
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_G02_P010693_S00_N15_R1	3.84587179487	0.544287621559	0.541937750318	0.458282228661	4.60890745916
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_D05_P013387_B00_N36_R1	1.49338983051	1.14191944969	1.0734841426	0.360145820948	1.58048595846
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_B04_P010693_S00_N26_R1	3.44769117647	0.908310948827	0.980637966264	0.476939967872	3.68938053569
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_A03_P010693_S00_N17_R1	4.22513043478	0.617360431289	0.511219780811	0.399062951139	4.59021503479
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_C04_P013387_B00_N27_R1	0.838781512605	0.760848790216	0.720941022515	0.38209336473	0.8556419166
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_C04_P010693_S00_N27_R1	3.1855942029	0.593367957565	0.519577158202	0.511143298425	3.65872873315
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_G01_P010693_S00_N07_R1	-1.0	-1.0	-1.0	0.51198958353	3.52734774584
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_H02_P013387_B00_N16_R1	3.55626229508	0.665331385024	0.914942689981	0.557074359821	2.95741012417
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_C05_P010693_S00_N35_R2	-1.0	-1.0	-1.0	-1.0	-1.0
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_H01_P013387_B00_N08_R1	3.48934285714	0.899238752952	0.972516550055	0.445191094549	3.37179037487
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_D01_P010693_S00_N04_R1	-1.0	-1.0	-1.0	0.645647717068	4.15983958262
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_F04_P013387_B00_N30_R1	0.263900621118	0.312090654139	0.2475693692	0.336405695846	1.0475907349
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_D01_P013387_B00_N04_R1	-1.0	-1.0	-1.0	0.577056094	3.27506870174
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_A02_P010693_S00_N09_R1	-1.0	-1.0	-1.0	0.479251294801	4.03997260297
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_F01_P010693_S00_N06_R1	-1.0	-1.0	-1.0	0.473397956774	3.822731606
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_F02_P010693_S00_N14_R1	3.40405263158	0.442914132848	0.420590979191	0.448358165381	4.0386102987
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_F03_P010693_S00_N22_R1	3.32007462687	0.451630570342	0.424257299667	0.523429832888	4.30149114456
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_H04_P010693_S00_N32_R1	3.49534736842	0.883545620489	1.08293488464	0.621348361624	3.7995252224
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_B03_P013387_B00_N18_R1	2.16893442623	0.451747675644	0.526964802504	0.377528323517	2.35353113254
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_A03_P013387_B00_N17_R1	2.85357894737	0.611078019829	0.643683221094	0.409353813149	2.72422208517
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_G03_P010693_S00_N23_R1	4.0215942029	0.675001299507	0.815966566031	0.512331210878	4.22981948434
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_D04_P010693_S00_N28_R1	3.42947887324	0.852149180604	0.969666048567	0.645968272679	3.76053526338
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_A04_P010693_S00_N25_R1	3.55737313433	0.596000034981	0.57317756723	0.566272758203	4.330536211
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_H03_P013387_B00_N24_R1	0.806202020202	0.191415352898	0.172699981086	0.294468665959	1.07196114416
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_A02_P013387_B00_N09_R1	5.074375	0.963753211049	1.33491175465	0.511433281137	3.97720694985
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_G03_P013387_B00_N23_R1	2.14894252874	1.15355535813	1.1558376478	0.375710916055	1.41783198724
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_F02_P013387_B00_N14_R1	3.40622916667	0.607778467489	0.686114695934	0.433624453127	3.07701901849
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_A05_P010693_S00_N33_R1	2.82685714286	0.794020354634	0.844045981154	0.6078892772	3.70629810323
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_C03_P013387_B00_N19_R1	1.50118032787	0.327111643327	0.338275823949	0.430291169867	1.82880062154
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_E03_P013387_B00_N21_R1	1.77462745098	0.421309631756	0.444182033892	0.264678608386	1.66436869033
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01308_C02_P013387_B00_N11_R1	4.54697297297	1.64020123439	1.86332279588	0.505226135117	3.56863988325
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_C03_P010693_S00_N19_R1	3.86453571429	0.55739897927	0.723105531355	0.595404772785	4.60089151081
run_A, run_B =	01308_H04_P013387_B00_N32_R1	01075_D03_P010693_S00_N20_R1	3.604	0.481697669112	0.337061112176	0.374341307788	4.26822906853
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_E02_P010693_S00_N13_R1	-1.0	-1.0	-1.0	0.508254909187	5.25102545377
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_E02_P013387_B00_N13_R1	-1.0	-1.0	-1.0	0.39186857933	3.10596688254
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_B04_P013387_B00_N26_R1	-1.0	-1.0	-1.0	0.344951667346	0.932552828235
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_B02_P013387_B00_N10_R1	-1.0	-1.0	-1.0	0.439200947377	2.56855526822
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_H02_P010693_S00_N16_R1	-1.0	-1.0	-1.0	0.430253696254	4.02472994773
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_F01_P013387_B00_N06_R1	-1.0	-1.0	-1.0	0.46834116939	1.96019798536
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	2.82334074497	6.24627377723
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_A05_P013387_B00_N33_R1	-1.0	-1.0	-1.0	0.383414155854	1.44551588284
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_A01_P013387_B00_N01_R1	0.0	0.104092900186	0.0	0.280195100157	0.51896288468
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_H03_P010693_S00_N24_R1	-1.0	-1.0	-1.0	0.40300575188	3.79767615145
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_H04_P013387_B00_N32_R1	-1.0	-1.0	-1.0	0.31724625189	1.10151242566
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_D04_P013387_B00_N28_R1	-1.0	-1.0	-1.0	0.41162652619	1.07459244729
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_C02_P010693_S00_N11_R1	-1.0	-1.0	-1.0	0.456329024446	4.93376581608
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_B03_P010693_S00_N18_R1	-1.0	-1.0	-1.0	0.491999059426	4.31616115368
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_E04_P013387_B00_N29_R1	-1.0	-1.0	-1.0	0.301890995195	1.06255737042
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_E01_P013387_B00_N05_R1	2.59468292683	0.933491597648	0.92287614729	0.544933040679	2.11168603077
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_D02_P010693_S00_N12_R1	-1.0	-1.0	-1.0	0.437042220678	5.04880696104
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_E04_P010693_S00_N29_R1	-1.0	-1.0	-1.0	0.669663094868	4.0296229798
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_C05_P013387_B00_N35_R1	-1.0	-1.0	-1.0	0.498389666196	1.79783728979
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_F03_P013387_B00_N22_R1	-1.0	-1.0	-1.0	0.349492175318	1.53850012968
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_E01_P010693_S00_N05_R1	-1.0	-1.0	-1.0	0.450104160757	3.92208056904
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_C01_P013387_B00_N03_R1	1.22001333333	0.359824923487	0.270643467977	0.458745630762	1.05889391868
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_G01_P013387_B00_N07_R1	-1.0	-1.0	-1.0	0.321800376554	3.44858541278
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_H01_P010693_S00_N08_R1	-1.0	-1.0	-1.0	1.03835854574	5.29700442235
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_G04_P013387_B00_N31_R1	-1.0	-1.0	-1.0	0.407020787316	1.08043906161
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_B05_P013387_B00_N34_R1	-1.0	-1.0	-1.0	0.306365466	1.45479132042
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_D03_P013387_B00_N20_R1	-1.0	-1.0	-1.0	0.489889667483	2.07932020032
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_B01_P010693_S00_N02_R1	1.81913953488	0.443295241931	0.530939127772	0.517248672527	2.18170206175
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_C01_P010693_S00_N03_R1	3.24608695652	0.482941276974	0.709709090251	0.554236583596	3.984384888
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_F04_P010693_S00_N30_R1	-1.0	-1.0	-1.0	0.767752294355	4.12781627967
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_B05_P010693_S00_N34_R1	-1.0	-1.0	-1.0	0.625974681937	3.63186675191
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_D02_P013387_B00_N12_R1	-1.0	-1.0	-1.0	0.447738585886	3.48926790437
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_G04_P010693_S00_N31_R1	-1.0	-1.0	-1.0	0.456608397258	3.56296176181
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_B02_P010693_S00_N10_R1	-1.0	-1.0	-1.0	0.430496606427	4.71261665949
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_G02_P013387_B00_N15_R1	-1.0	-1.0	-1.0	0.432480086758	3.01598077704
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_B01_P013387_B00_N02_R1	0.88522	0.430679304536	0.417150837048	0.404214561382	0.630068030392
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_A04_P013387_B00_N25_R1	-1.0	-1.0	-1.0	0.295170690486	0.981241200889
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_E03_P010693_S00_N21_R1	-1.0	-1.0	-1.0	0.412570507791	4.15580026415
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_G02_P010693_S00_N15_R1	-1.0	-1.0	-1.0	0.472093473525	4.56312608101
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_D05_P013387_B00_N36_R1	-1.0	-1.0	-1.0	0.487268196714	1.79626133983
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_B04_P010693_S00_N26_R1	-1.0	-1.0	-1.0	0.492047127191	3.86385402479
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_A03_P010693_S00_N17_R1	-1.0	-1.0	-1.0	0.380535463485	4.52773740381
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_C04_P013387_B00_N27_R1	-1.0	-1.0	-1.0	0.332937165475	0.902003067224
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_C04_P010693_S00_N27_R1	-1.0	-1.0	-1.0	0.442054273984	3.42284347001
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_G01_P010693_S00_N07_R1	-1.0	-1.0	-1.0	0.544764026556	3.85588128815
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_H02_P013387_B00_N16_R1	-1.0	-1.0	-1.0	0.526877292667	2.94492020423
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_C05_P010693_S00_N35_R2	-1.0	-1.0	-1.0	-1.0	-1.0
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_H01_P013387_B00_N08_R1	-1.0	-1.0	-1.0	0.425614838703	3.26313443016
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_D01_P010693_S00_N04_R1	4.50151612903	1.21691183331	1.65311666567	0.495268987109	4.4679310591
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_F04_P013387_B00_N30_R1	-1.0	-1.0	-1.0	0.343002330613	1.0323917386
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_D01_P013387_B00_N04_R1	2.809	0.505647637218	0.556944723138	0.467078669923	3.14496909046
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_A02_P010693_S00_N09_R1	-1.0	-1.0	-1.0	0.488180701662	4.25377436391
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_F01_P010693_S00_N06_R1	-1.0	-1.0	-1.0	0.514561432116	3.9534531051
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_F02_P010693_S00_N14_R1	-1.0	-1.0	-1.0	0.413923926576	3.91741004292
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_F03_P010693_S00_N22_R1	-1.0	-1.0	-1.0	0.406440719518	4.12140785244
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_H04_P010693_S00_N32_R1	-1.0	-1.0	-1.0	0.709736382979	3.79087196332
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_B03_P013387_B00_N18_R1	-1.0	-1.0	-1.0	0.359079634405	2.31547125766
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_A03_P013387_B00_N17_R1	-1.0	-1.0	-1.0	0.640455430747	2.96022979612
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_G03_P010693_S00_N23_R1	-1.0	-1.0	-1.0	0.401964689817	4.17554466669
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_D04_P010693_S00_N28_R1	-1.0	-1.0	-1.0	0.732128913993	3.869319786
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_A04_P010693_S00_N25_R1	-1.0	-1.0	-1.0	0.463740983328	4.16466031518
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_H03_P013387_B00_N24_R1	-1.0	-1.0	-1.0	0.315393456082	1.13546180662
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_A02_P013387_B00_N09_R1	-1.0	-1.0	-1.0	0.570462157737	4.1225905721
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_G03_P013387_B00_N23_R1	-1.0	-1.0	-1.0	0.411154807409	1.49233617604
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_F02_P013387_B00_N14_R1	-1.0	-1.0	-1.0	0.609144807192	3.22608916994
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_A05_P010693_S00_N33_R1	-1.0	-1.0	-1.0	0.54536752691	3.52749614876
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_C03_P013387_B00_N19_R1	-1.0	-1.0	-1.0	0.318204190878	1.74123665054
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_E03_P013387_B00_N21_R1	-1.0	-1.0	-1.0	0.301578456749	1.65925333545
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01308_C02_P013387_B00_N11_R1	-1.0	-1.0	-1.0	0.492607739143	3.45196797086
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_C03_P010693_S00_N19_R1	-1.0	-1.0	-1.0	0.493475400195	4.48728894568
run_A, run_B =	01308_A01_P013387_B00_N01_R1	01075_D03_P010693_S00_N20_R1	-1.0	-1.0	-1.0	0.416940161479	4.44056933136
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_E02_P010693_S00_N13_R1	3.90437643678	0.743648772839	0.918860139103	0.515107033506	5.01770632669
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_E02_P013387_B00_N13_R1	1.05818218623	0.575012872603	0.543722607455	0.366474150956	3.00978817465
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_B04_P013387_B00_N26_R1	3.32010526316	0.887218819742	0.794060788135	0.464321719371	1.06618501419
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_B02_P013387_B00_N10_R1	1.27687937063	0.5173042069	0.495271318875	0.370301985433	2.53033154652
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_H02_P010693_S00_N16_R1	3.30386363636	0.771545658019	0.920386925825	0.537936544936	4.10931539771
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_F01_P013387_B00_N06_R1	3.13874358974	1.57937151981	1.69776869344	0.309604668141	1.98595784221
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	1.97461218488	6.3600025309
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_A05_P013387_B00_N33_R1	3.73097435897	0.975118122629	1.07359703373	0.359620035775	1.38662468498
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_A01_P013387_B00_N01_R1	-1.0	-1.0	-1.0	0.61634102018	0.869980728385
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_H03_P010693_S00_N24_R1	2.92562837838	0.790034750935	1.04182960044	0.401897316251	3.95357278931
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_H04_P013387_B00_N32_R1	4.65556756757	1.62987542317	1.70069340334	0.325050802759	1.05585367414
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_D04_P013387_B00_N28_R1	4.51518918919	1.30468820609	1.26376737767	0.304405126296	0.981536635936
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_C02_P010693_S00_N11_R1	3.407125	0.605132723251	0.692895300929	0.454106374528	5.03310495285
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_B03_P010693_S00_N18_R1	3.27794422311	0.829777478816	0.985919543872	0.67906719902	4.41583573164
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_E04_P013387_B00_N29_R1	3.84611111111	1.1735971108	1.04992268067	0.357086851099	1.10273809746
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_E01_P013387_B00_N05_R1	-1.0	-1.0	-1.0	0.364232304157	1.95793907853
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_D02_P010693_S00_N12_R1	3.35654046243	0.592803998173	0.690296458569	0.451971168423	4.74833109921
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_E04_P010693_S00_N29_R1	3.501	0.795353511252	0.95085614967	0.568201614635	3.87370370279
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_C05_P013387_B00_N35_R1	-1.0	-1.0	-1.0	0.816590070344	2.09028429848
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_F03_P013387_B00_N22_R1	2.2492	0.655132716906	0.594185691658	0.33480450905	1.55097168131
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_E01_P010693_S00_N05_R1	-1.0	-1.0	-1.0	0.451010329862	3.99331384546
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_C01_P013387_B00_N03_R1	-1.0	-1.0	-1.0	0.562383687124	1.06855576217
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_G01_P013387_B00_N07_R1	1.12994117647	0.66321654412	0.657774432533	0.432098498383	3.66430238456
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01075_H01_P010693_S00_N08_R1	-1.0	-1.0	-1.0	0.791338750323	5.0370778329
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_G04_P013387_B00_N31_R1	3.56340540541	0.835692337443	0.753917144611	0.379507867708	1.04292459783
run_A, run_B =	01308_C02_P013387_B00_N11_R1	01308_B05_P013387_B00_N34_R1	4.73591891892	0.86446426653	0.791041882719	0.314536894038	1.49671895631
